country_name,region,risk_name,risk_short,year,age_name,sex,measure,nm_mean,nm_upper,nm_lower,pc_mean,pc_upper,pc_lower,rt_mean,rt_upper,rt_lower
Belize,Caribbean,High body-mass index,High body-mass index,2010,15-49 years,Males,daly,934.114,1272.08,713.377,0.0332919,0.0443637,0.0258831,1129.58,1538.26,862.65
Belize,Caribbean,Dietary risks,Dietary risks,2010,15-49 years,Males,daly,809.348,1065.73,659.06,0.0288815,0.0376265,0.0231145,978.702,1288.73,796.968
Belize,Caribbean,Diet low in fruits,Low fruit,2010,15-49 years,Males,daly,274.639,360.296,199.828,0.00981499,0.0134033,0.00690089,332.107,435.688,241.641
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,15-49 years,Males,daly,174.374,242.7,106.155,0.00623391,0.00884839,0.00367378,210.861,293.485,128.367
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,15-49 years,Males,daly,196.84,294.828,130.778,0.00701681,0.0106515,0.00466898,238.029,356.52,158.143
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,15-49 years,Males,daly,172.523,244.233,107.225,0.00616258,0.00901043,0.0037665,208.623,295.339,129.662
Belize,Caribbean,Diet low in milk,Low milk,2010,15-49 years,Males,daly,5.00644,10.2874,1.25209,0.000179349,0.000380766,4.45794e-05,6.05403,12.44,1.51409
Belize,Caribbean,Diet high in red meat,High red meat,2010,15-49 years,Males,daly,15.5382,47.3216,2.47763,0.000552922,0.00165893,8.35112e-05,18.7896,57.2236,2.99608
Belize,Caribbean,Diet high in processed meat,High processed meat,2010,15-49 years,Males,daly,98.423,215.869,31.3583,0.00350939,0.00772936,0.00113435,119.018,261.039,37.92
Belize,Caribbean,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,15-49 years,Males,daly,184.753,338.422,94.0761,0.00658217,0.0118719,0.00331078,223.413,409.237,113.761
Belize,Caribbean,Diet low in fiber,Low fiber,2010,15-49 years,Males,daly,54.9576,114.234,7.78185,0.0019654,0.00410423,0.000282427,66.4574,138.137,9.41019
Belize,Caribbean,Diet low in calcium,Low calcium,2010,15-49 years,Males,daly,5.98594,10.268,3.0865,0.000214059,0.000370981,0.000111985,7.23849,12.4166,3.73234
Belize,Caribbean,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,15-49 years,Males,daly,106.38,147.732,72.8583,0.00380025,0.00534014,0.00253765,128.64,178.645,88.1038
Belize,Caribbean,Diet low in polyunsaturated fatty acids,Low PUFA,2010,15-49 years,Males,daly,56.5472,93.0604,26.2208,0.00202002,0.003343,0.000935372,68.3796,112.533,31.7075
Belize,Caribbean,Diet high in trans fatty acids,High trans fat,2010,15-49 years,Males,daly,3.92387,23.1766,3.52789e-10,0.000139475,0.000828402,1.34839e-14,4.74493,28.0263,4.26609e-10
Belize,Caribbean,Diet high in sodium,High sodium,2010,15-49 years,Males,daly,99.6125,149.037,57.0643,0.00355747,0.00538211,0.00203886,120.456,180.223,69.0049
Belize,Caribbean,Physical inactivity and low physical activity,Physical inactivity,2010,15-49 years,Males,daly,344.882,496.162,236.514,0.0122941,0.0178144,0.00856302,417.049,599.983,286.004
Belize,Caribbean,Occupational risks,Occupational risks,2010,15-49 years,Males,daly,681.896,962.474,470.877,0.0242904,0.0338457,0.0168759,824.582,1163.87,569.408
Belize,Caribbean,Occupational carcinogens,Occupational carcinogens,2010,15-49 years,Males,daly,6.6261,11.3902,3.61332,0.000237031,0.000416599,0.000129061,8.0126,13.7736,4.36941
Belize,Caribbean,Occupational asthmagens,Occupational asthmagens,2010,15-49 years,Males,daly,65.1966,167.628,23.1918,0.00231444,0.00580208,0.000837258,78.8389,202.703,28.0446
Belize,Caribbean,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,15-49 years,Males,daly,46.5134,81.3236,20.4741,0.00165888,0.00285273,0.000739265,56.2462,98.3404,24.7582
Belize,Caribbean,Occupational noise,Occupational noise,2010,15-49 years,Males,daly,46.7171,79.089,24.2142,0.00166393,0.00274685,0.000863733,56.4926,95.6383,29.281
Belize,Caribbean,Occupational risk factors for injuries,Occupational injury,2010,15-49 years,Males,daly,246.699,412.198,141.359,0.00880501,0.0147981,0.00505083,298.32,498.449,170.938
Belize,Caribbean,Occupational low back pain,Occupational low back pain,2010,15-49 years,Males,daly,270.144,466.433,140.011,0.00961114,0.0162676,0.00505004,326.671,564.033,169.308
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,15-49 years,Males,daly,98.5678,145.202,62.5195,0.00350942,0.00507097,0.00227742,119.193,175.585,75.6016
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,15-49 years,Males,daly,98.5678,145.202,62.5195,0.00350942,0.00507097,0.00227742,119.193,175.585,75.6016
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,50-69 years,Males,daly,1.15798,3.32327,0.0323032,0.000139098,0.000391626,3.62275e-06,8.56877,24.5913,0.239035
Belize,Caribbean,Unimproved water source,Unimproved water,2010,50-69 years,Males,daly,0.404099,1.03563,0.018115,4.85714e-05,0.000126207,2.18951e-06,2.99023,7.66338,0.134046
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,50-69 years,Males,daly,0.767994,2.59414,0.0136796,9.2221e-05,0.000309054,1.6364e-06,5.68295,19.196,0.101226
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,50-69 years,Males,daly,61.3322,98.6007,35.9625,0.00736697,0.0117002,0.00425593,453.842,729.619,266.113
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,50-69 years,Males,daly,159.709,313.495,0.171707,0.019165,0.0378524,2.03885e-05,1181.8,2319.78,1.27058
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,50-69 years,Males,daly,0.769753,2.27873,0.0,9.27554e-05,0.000277527,0.0,5.69597,16.862,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,50-69 years,Males,daly,144.204,257.666,56.4871,0.0173207,0.0311461,0.00636811,1067.07,1906.66,417.989
Belize,Caribbean,Residential radon,Radon,2010,50-69 years,Males,daly,9.66409,38.7688,0.104429,0.0011633,0.00474305,1.22647e-05,71.5117,286.879,0.772749
Belize,Caribbean,Lead exposure,Lead,2010,50-69 years,Males,daly,134.54,249.79,50.1786,0.0161574,0.0302395,0.00590709,995.561,1848.38,371.308
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,50-69 years,Males,daly,71.1349,95.0594,53.3568,0.00852006,0.0110919,0.00649481,526.379,703.414,394.826
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,50-69 years,Males,daly,71.1349,95.0594,53.3568,0.00852006,0.0110919,0.00649481,526.379,703.414,394.826
Belize,Caribbean,Tobacco smoking,Smoking,2010,50-69 years,Males,daly,849.486,1057.67,646.959,0.101959,0.129849,0.0791071,6285.97,7826.44,4787.32
Belize,Caribbean,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,50-69 years,Males,daly,836.501,1047.11,634.102,0.100398,0.128222,0.0775831,6189.89,7748.35,4692.19
Belize,Caribbean,Second-hand smoke,Second-hand smoke,2010,50-69 years,Males,daly,12.9853,17.4554,9.15346,0.00156055,0.00214748,0.00107723,96.088,129.166,67.7331
Belize,Caribbean,Alcohol and drug use,Alcohol & drug use,2010,50-69 years,Males,daly,548.813,703.352,411.813,0.0658631,0.0838084,0.0493546,4061.07,5204.62,3047.31
Belize,Caribbean,Alcohol use,Alcohol use,2010,50-69 years,Males,daly,486.083,622.021,367.389,0.0583487,0.0738775,0.0434318,3596.89,4602.79,2718.58
Belize,Caribbean,Drug use,Drug use,2010,50-69 years,Males,daly,65.4472,139.783,30.7352,0.00784037,0.0163502,0.00370195,484.292,1034.36,227.432
Belize,Caribbean,High fasting plasma glucose,High fasting plasma glucose,2010,50-69 years,Males,daly,995.384,1379.8,659.217,0.119194,0.1597,0.0818187,7365.58,10210.2,4878.03
Belize,Caribbean,High total cholesterol,High total cholesterol,2010,50-69 years,Males,daly,210.972,461.588,0.342875,0.0253643,0.0561072,4.19332e-05,1561.14,3415.63,2.53718
Belize,Caribbean,High blood pressure,High blood pressure,2010,50-69 years,Males,daly,1133.91,1376.99,849.027,0.136191,0.167436,0.0995345,8390.62,10189.4,6282.57
Belize,Caribbean,High body-mass index,High body-mass index,2010,50-69 years,Males,daly,1260.19,1582.31,990.806,0.151044,0.184964,0.121443,9325.07,11708.7,7331.7
Belize,Caribbean,Low bone mineral density,Low bone mineral density,2010,50-69 years,Males,daly,21.8355,38.8095,6.03035,0.0026154,0.00452516,0.000726138,161.577,287.18,44.623
Belize,Caribbean,Dietary risks,Dietary risks,2010,50-69 years,Males,daly,1416.32,1637.18,1242.29,0.17003,0.196907,0.146989,10480.4,12114.7,9192.65
Belize,Caribbean,Diet low in fruits,Low fruit,2010,50-69 years,Males,daly,502.409,659.889,365.018,0.0603661,0.0801021,0.0428063,3717.69,4883.0,2701.04
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,50-69 years,Males,daly,301.187,418.303,176.167,0.0361772,0.0520361,0.020668,2228.7,3095.33,1303.59
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,50-69 years,Males,daly,262.627,355.684,178.209,0.0315136,0.0417624,0.0212936,1943.37,2631.97,1318.7
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,50-69 years,Males,daly,341.77,468.238,215.062,0.0410555,0.0572852,0.0252608,2529.01,3464.84,1591.4
Belize,Caribbean,Diet low in milk,Low milk,2010,50-69 years,Males,daly,5.38,10.4478,1.33492,0.000647123,0.00128464,0.000158188,39.8105,77.3112,9.87807
Belize,Caribbean,Diet high in red meat,High red meat,2010,50-69 years,Males,daly,9.74051,29.5913,1.64789,0.00116233,0.00342916,0.000191982,72.0772,218.968,12.1939
Belize,Caribbean,Diet high in processed meat,High processed meat,2010,50-69 years,Males,daly,120.168,240.667,34.2133,0.0144254,0.0293822,0.00407903,889.208,1780.87,253.17
Belize,Caribbean,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,50-69 years,Males,daly,181.942,313.455,93.3783,0.0218005,0.0375436,0.0112762,1346.32,2319.48,690.975
Belize,Caribbean,Diet low in fiber,Low fiber,2010,50-69 years,Males,daly,77.7078,181.81,1.02383,0.00934967,0.0225137,0.000118018,575.017,1345.34,7.5761
Belize,Caribbean,Diet low in calcium,Low calcium,2010,50-69 years,Males,daly,13.7865,26.3796,5.92281,0.0016543,0.0032228,0.000724714,102.016,195.202,43.8272
Belize,Caribbean,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,50-69 years,Males,daly,211.07,282.813,151.015,0.0253477,0.0341404,0.0180995,1561.86,2092.74,1117.47
Belize,Caribbean,Diet low in polyunsaturated fatty acids,Low PUFA,2010,50-69 years,Males,daly,101.684,164.872,48.0564,0.0122215,0.0201326,0.00566881,752.435,1220.01,355.604
Belize,Caribbean,Diet high in trans fatty acids,High trans fat,2010,50-69 years,Males,daly,5.38426,36.0864,0.0,0.000647305,0.00433381,0.0,39.8421,267.03,0.0
Belize,Caribbean,Diet high in sodium,High sodium,2010,50-69 years,Males,daly,241.052,353.187,142.882,0.0289603,0.0424636,0.0170373,1783.72,2613.49,1057.29
Belize,Caribbean,Physical inactivity and low physical activity,Physical inactivity,2010,50-69 years,Males,daly,558.024,701.301,423.718,0.0669078,0.0824593,0.051948,4129.23,5189.44,3135.4
Belize,Caribbean,Occupational risks,Occupational risks,2010,50-69 years,Males,daly,183.622,256.935,129.169,0.0220141,0.0303339,0.015651,1358.75,1901.25,955.816
Belize,Caribbean,Occupational carcinogens,Occupational carcinogens,2010,50-69 years,Males,daly,26.7661,41.9298,14.2814,0.00321545,0.00508812,0.00171282,198.062,310.269,105.678
Belize,Caribbean,Occupational asthmagens,Occupational asthmagens,2010,50-69 years,Males,daly,10.9668,25.9863,4.41661,0.00131282,0.0031157,0.000532664,81.1511,192.292,32.6817
Belize,Caribbean,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,50-69 years,Males,daly,32.9147,54.6228,14.9548,0.00395126,0.00660128,0.00176461,243.56,404.194,110.661
Belize,Caribbean,Occupational noise,Occupational noise,2010,50-69 years,Males,daly,16.069,27.6041,8.55089,0.00192562,0.00333997,0.0010371,118.906,204.263,63.2743
Belize,Caribbean,Occupational risk factors for injuries,Occupational injury,2010,50-69 years,Males,daly,22.1902,37.5061,12.1576,0.00266651,0.00456534,0.00147626,164.202,277.535,89.9634
Belize,Caribbean,Occupational low back pain,Occupational low back pain,2010,50-69 years,Males,daly,74.7151,130.218,39.1784,0.00894249,0.0155991,0.00478007,552.872,963.578,289.91
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,50-69 years,Males,daly,12.3339,19.1944,7.67333,0.00148011,0.0022828,0.000934623,91.2673,142.033,56.7806
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,50-69 years,Males,daly,12.3339,19.1944,7.67333,0.00148011,0.0022828,0.000934623,91.2673,142.033,56.7806
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,70+ years,Males,daly,0.874639,2.53725,0.0244357,0.000193779,0.000553583,5.4397e-06,22.1596,64.2829,0.619096
Belize,Caribbean,Unimproved water source,Unimproved water,2010,70+ years,Males,daly,0.305886,0.829481,0.0120595,6.77896e-05,0.000187669,2.68419e-06,7.74984,21.0155,0.305536
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,70+ years,Males,daly,0.579483,1.96797,0.0112575,0.000128368,0.000439428,2.41879e-06,14.6816,49.8598,0.285218
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,70+ years,Males,daly,29.9956,46.3786,16.7805,0.0066448,0.0104667,0.00369826,759.959,1175.03,425.146
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,70+ years,Males,daly,86.4374,174.354,0.087679,0.0191375,0.0387033,1.9857e-05,2189.95,4417.38,2.22141
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,70+ years,Males,daly,1.07534,3.22834,0.0,0.000238219,0.000717656,0.0,27.2446,81.7923,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,70+ years,Males,daly,99.59,186.113,37.1498,0.0220365,0.0410063,0.0084729,2523.18,4715.31,941.215
Belize,Caribbean,Residential radon,Radon,2010,70+ years,Males,daly,4.65326,18.0313,0.0515937,0.00102947,0.00391837,1.13681e-05,117.894,456.835,1.30716
Belize,Caribbean,Lead exposure,Lead,2010,70+ years,Males,daly,94.9368,182.821,34.9121,0.021007,0.0403497,0.00771511,2405.29,4631.89,884.522
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,70+ years,Males,daly,48.0566,65.109,35.0385,0.0106288,0.0141413,0.00791218,1217.55,1649.58,887.726
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,70+ years,Males,daly,48.0566,65.109,35.0385,0.0106288,0.0141413,0.00791218,1217.55,1649.58,887.726
Belize,Caribbean,Tobacco smoking,Smoking,2010,70+ years,Males,daly,404.624,509.99,302.017,0.0895406,0.111059,0.0683964,10251.4,12920.9,7651.8
Belize,Caribbean,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,70+ years,Males,daly,396.145,502.202,293.225,0.0876622,0.109511,0.066453,10036.6,12723.6,7429.07
Belize,Caribbean,Second-hand smoke,Second-hand smoke,2010,70+ years,Males,daly,8.47934,11.1796,6.03181,0.00187842,0.00248359,0.0013176,214.83,283.244,152.82
Belize,Caribbean,Alcohol and drug use,Alcohol & drug use,2010,70+ years,Males,daly,134.947,173.547,97.8912,0.0298828,0.0382251,0.0216346,3418.97,4396.94,2480.14
Belize,Caribbean,Alcohol use,Alcohol use,2010,70+ years,Males,daly,127.836,165.62,90.7006,0.0283033,0.0367828,0.0202983,3238.83,4196.1,2297.96
Belize,Caribbean,Drug use,Drug use,2010,70+ years,Males,daly,7.11187,21.9464,1.39879,0.00157982,0.0049273,0.000305675,180.184,556.028,35.4393
Belize,Caribbean,High fasting plasma glucose,High fasting plasma glucose,2010,70+ years,Males,daly,516.938,711.524,346.156,0.114235,0.15225,0.077576,13097.0,18026.9,8770.12
Belize,Caribbean,High total cholesterol,High total cholesterol,2010,70+ years,Males,daly,92.4487,225.736,0.030443,0.020481,0.0494398,6.90038e-06,2342.25,5719.18,0.771294
Belize,Caribbean,High blood pressure,High blood pressure,2010,70+ years,Males,daly,873.819,1078.57,634.119,0.193438,0.234594,0.140072,22138.8,27326.3,16065.9
Belize,Caribbean,High body-mass index,High body-mass index,2010,70+ years,Males,daly,462.626,607.717,338.138,0.102299,0.132403,0.0762096,11720.9,15396.9,8566.97
Belize,Caribbean,Low bone mineral density,Low bone mineral density,2010,70+ years,Males,daly,20.9026,31.743,10.4658,0.00462323,0.00691741,0.00233063,529.581,804.231,265.159
Belize,Caribbean,Dietary risks,Dietary risks,2010,70+ years,Males,daly,928.419,1056.04,813.18,0.20552,0.231761,0.182787,23522.2,26755.6,20602.5
Belize,Caribbean,Diet low in fruits,Low fruit,2010,70+ years,Males,daly,297.568,392.933,210.269,0.0658823,0.0868691,0.0470059,7539.1,9955.24,5327.32
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,70+ years,Males,daly,183.03,256.945,109.727,0.0405487,0.0574104,0.0238312,4637.2,6509.89,2780.02
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,70+ years,Males,daly,134.201,180.131,90.9074,0.0297032,0.0389741,0.0198413,3400.06,4563.76,2303.2
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,70+ years,Males,daly,193.548,268.729,115.608,0.0428748,0.0596144,0.0252752,4903.66,6808.43,2929.01
Belize,Caribbean,Diet low in milk,Low milk,2010,70+ years,Males,daly,4.57393,9.0814,0.958082,0.00101312,0.00201746,0.000206407,115.884,230.084,24.2737
Belize,Caribbean,Diet high in red meat,High red meat,2010,70+ years,Males,daly,3.54703,9.24789,0.706613,0.00078354,0.00205014,0.000157781,89.8665,234.302,17.9025
Belize,Caribbean,Diet high in processed meat,High processed meat,2010,70+ years,Males,daly,54.9908,116.54,14.7234,0.0121908,0.0252076,0.00325365,1393.23,2952.63,373.029
Belize,Caribbean,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,70+ years,Males,daly,76.3352,133.268,38.4907,0.0168634,0.0288619,0.00864056,1934.01,3376.44,975.189
Belize,Caribbean,Diet low in fiber,Low fiber,2010,70+ years,Males,daly,37.7262,95.041,0.0603717,0.00835922,0.0206219,1.30719e-05,955.819,2407.93,1.52956
Belize,Caribbean,Diet low in calcium,Low calcium,2010,70+ years,Males,daly,22.4593,49.2319,7.61627,0.00494187,0.0106861,0.00172392,569.022,1247.32,192.964
Belize,Caribbean,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,70+ years,Males,daly,111.775,149.603,79.6991,0.0247643,0.0332708,0.0173034,2831.89,3790.31,2019.23
Belize,Caribbean,Diet low in polyunsaturated fatty acids,Low PUFA,2010,70+ years,Males,daly,52.2542,87.3994,24.5055,0.011576,0.0195512,0.0053924,1323.9,2214.33,620.863
Belize,Caribbean,Diet high in trans fatty acids,High trans fat,2010,70+ years,Males,daly,2.10761,15.634,0.0,0.000467688,0.00349969,0.0,53.3978,396.098,0.0
Belize,Caribbean,Diet high in sodium,High sodium,2010,70+ years,Males,daly,160.58,236.555,92.7276,0.0355502,0.0517693,0.0205625,4068.41,5993.29,2349.32
Belize,Caribbean,Physical inactivity and low physical activity,Physical inactivity,2010,70+ years,Males,daly,316.426,382.968,256.447,0.0700153,0.0846838,0.0565507,8016.86,9702.76,6497.25
Belize,Caribbean,Occupational risks,Occupational risks,2010,70+ years,Males,daly,37.9014,52.9873,25.5243,0.00838521,0.0115482,0.00560876,960.259,1342.47,646.677
Belize,Caribbean,Occupational carcinogens,Occupational carcinogens,2010,70+ years,Males,daly,9.06526,14.3161,4.63116,0.00200605,0.00315565,0.00100905,229.675,362.708,117.334
Belize,Caribbean,Occupational asthmagens,Occupational asthmagens,2010,70+ years,Males,daly,2.21598,4.20231,1.16879,0.000490268,0.000936013,0.000255075,56.1435,106.468,29.6122
Belize,Caribbean,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,70+ years,Males,daly,12.2379,20.4453,5.41113,0.00270977,0.00454381,0.00121596,310.056,517.995,137.095
Belize,Caribbean,Occupational noise,Occupational noise,2010,70+ years,Males,daly,2.27672,3.8054,1.24479,0.000503185,0.000846293,0.000274098,57.6824,96.4124,31.5376
Belize,Caribbean,Occupational risk factors for injuries,Occupational injury,2010,70+ years,Males,daly,1.06948,1.91915,0.568372,0.000237059,0.00043559,0.000124259,27.0959,48.623,14.4001
Belize,Caribbean,Occupational low back pain,Occupational low back pain,2010,70+ years,Males,daly,11.0361,19.0721,5.75504,0.00243887,0.00413363,0.00130149,279.607,483.205,145.808
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,70+ years,Males,daly,1.52565,2.28922,0.999039,0.000337984,0.000510156,0.000219349,38.6533,57.9989,25.3113
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,70+ years,Males,daly,1.52565,2.28922,0.999039,0.000337984,0.000510156,0.000219349,38.6533,57.9989,25.3113
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,Age-standardized,Males,daly,0.00017727,0.000475215,4.76434e-06,7.29743e-08,1.97481e-07,1.91163e-09,17.727,47.5215,0.476434
Belize,Caribbean,Unimproved water source,Unimproved water,2010,Age-standardized,Males,daly,6.17405e-05,0.000166988,2.73559e-06,2.54205e-08,6.8206e-08,1.12613e-09,6.17405,16.6988,0.273559
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,Age-standardized,Males,daly,0.000117703,0.000374657,2.05791e-06,4.84472e-08,1.61504e-07,8.41199e-10,11.7703,37.4657,0.205791
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,Age-standardized,Males,daly,0.00150436,0.00210216,0.00103426,7.55528e-07,1.04564e-06,5.1247e-07,150.436,210.216,103.426
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,Age-standardized,Males,daly,0.00472825,0.00915841,4.977e-06,2.33177e-06,4.57031e-06,2.42236e-09,472.825,915.841,0.4977
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,Age-standardized,Males,daly,2.81487e-05,8.48994e-05,0.0,1.61388e-08,4.88132e-08,0.0,2.81487,8.48993,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,Age-standardized,Males,daly,0.00369721,0.00662457,0.00144743,1.99465e-06,3.60892e-06,7.65365e-07,369.721,662.457,144.743
Belize,Caribbean,Residential radon,Radon,2010,Age-standardized,Males,daly,0.000214207,0.000825934,2.272e-06,1.1358e-07,4.45187e-07,1.2043e-09,21.4207,82.5934,0.2272
Belize,Caribbean,Lead exposure,Lead,2010,Age-standardized,Males,daly,0.003483,0.0065032,0.0013082,1.88107e-06,3.50902e-06,7.01542e-07,348.3,650.32,130.82
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,Age-standardized,Males,daly,0.0122857,0.016079,0.00931205,5.28031e-06,6.49079e-06,4.12145e-06,1228.57,1607.9,931.205
Belize,Caribbean,Suboptimal breastfeeding,Suboptimal breastfeeding,2010,Age-standardized,Males,daly,0.00310283,0.00516563,0.00150808,1.38721e-06,2.1225e-06,7.09183e-07,310.283,516.563,150.808
Belize,Caribbean,Childhood underweight,Childhood underweight,2010,Age-standardized,Males,daly,0.00108664,0.00166537,0.0006844,3.95907e-07,5.89992e-07,2.52257e-07,108.664,166.537,68.44
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,Age-standardized,Males,daly,0.00808008,0.0110711,0.00600251,3.48522e-06,4.42936e-06,2.69295e-06,808.008,1107.11,600.251
Belize,Caribbean,Vitamin A deficiency,Vitamin A deficiency,2010,Age-standardized,Males,daly,0.000141347,0.000275157,5.52612e-05,5.21703e-08,9.91299e-08,2.06133e-08,14.1347,27.5157,5.52612
Belize,Caribbean,Zinc deficiency,Zinc deficiency,2010,Age-standardized,Males,daly,0.000433297,0.000812243,0.000156652,1.61115e-07,2.99489e-07,5.89963e-08,43.3297,81.2243,15.6652
Belize,Caribbean,Tobacco smoking,Smoking,2010,Age-standardized,Males,daly,0.0204437,0.0247297,0.0162339,1.04248e-05,1.26357e-05,8.3492e-06,2044.37,2472.97,1623.39
Belize,Caribbean,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,Age-standardized,Males,daly,0.0194589,0.0237894,0.0152912,9.97316e-06,1.20978e-05,7.89353e-06,1945.89,2378.94,1529.12
Belize,Caribbean,Second-hand smoke,Second-hand smoke,2010,Age-standardized,Males,daly,0.000984753,0.00136198,0.000693365,4.51646e-07,5.93293e-07,3.30606e-07,98.4753,136.198,69.3365
Belize,Caribbean,Alcohol and drug use,Alcohol & drug use,2010,Age-standardized,Males,daly,0.0295969,0.036702,0.0231837,9.74157e-06,1.17448e-05,7.90194e-06,2959.69,3670.2,2318.37
Belize,Caribbean,Alcohol use,Alcohol use,2010,Age-standardized,Males,daly,0.0216344,0.0270423,0.0168544,7.50227e-06,9.03048e-06,5.99236e-06,2163.44,2704.23,1685.44
Belize,Caribbean,Drug use,Drug use,2010,Age-standardized,Males,daly,0.00808563,0.013307,0.00488873,2.27605e-06,3.82669e-06,1.34246e-06,808.563,1330.7,488.873
Belize,Caribbean,High fasting plasma glucose,High fasting plasma glucose,2010,Age-standardized,Males,daly,0.0242579,0.034588,0.0164615,1.23352e-05,1.65379e-05,8.55507e-06,2425.79,3458.8,1646.15
Belize,Caribbean,High total cholesterol,High total cholesterol,2010,Age-standardized,Males,daly,0.00479941,0.0105597,1.33476e-05,2.43721e-06,5.39901e-06,5.08264e-09,479.941,1055.97,1.33476
Belize,Caribbean,High blood pressure,High blood pressure,2010,Age-standardized,Males,daly,0.0303917,0.0370368,0.0224606,1.66066e-05,2.01502e-05,1.22881e-05,3039.17,3703.68,2246.06
Belize,Caribbean,High body-mass index,High body-mass index,2010,Age-standardized,Males,daly,0.0293791,0.0375794,0.0229383,1.40119e-05,1.75158e-05,1.11739e-05,2937.91,3757.94,2293.83
Belize,Caribbean,Low bone mineral density,Low bone mineral density,2010,Age-standardized,Males,daly,0.000562024,0.000895729,0.000236169,3.32051e-07,5.11797e-07,1.51598e-07,56.2024,89.5729,23.6169
Belize,Caribbean,Dietary risks,Dietary risks,2010,Age-standardized,Males,daly,0.0369837,0.0425833,0.0328144,1.93475e-05,2.19551e-05,1.71091e-05,3698.37,4258.33,3281.44
Belize,Caribbean,Diet low in fruits,Low fruit,2010,Age-standardized,Males,daly,0.0125829,0.0163531,0.00926743,6.5351e-06,8.57605e-06,4.77242e-06,1258.29,1635.31,926.743
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,Age-standardized,Males,daly,0.00767932,0.0105927,0.00460308,3.9822e-06,5.60936e-06,2.32815e-06,767.932,1059.27,460.308
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,Age-standardized,Males,daly,0.00665947,0.00902178,0.00455718,3.29142e-06,4.37591e-06,2.22288e-06,665.947,902.178,455.718
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,Age-standardized,Males,daly,0.00835232,0.0114423,0.00518087,4.34963e-06,6.01836e-06,2.62954e-06,835.232,1144.23,518.087
Belize,Caribbean,Diet low in milk,Low milk,2010,Age-standardized,Males,daly,0.000170226,0.000313047,4.14313e-05,8.79285e-08,1.67915e-07,2.10021e-08,17.0226,31.3047,4.14313
Belize,Caribbean,Diet high in red meat,High red meat,2010,Age-standardized,Males,daly,0.000285586,0.000833678,4.87168e-05,1.20701e-07,3.44526e-07,2.16924e-08,28.5586,83.3678,4.87168
